date_played_est,iron_source,enter_type,gold_source,spawn_biome,rta,time_wood,time_iron_pick,time_nether,time_bastion,time_fortress,time_first_portal,time_second_portal,time_stronghold,time_end,igt,gold_dropped,blaze_rods,blazes_killed,flint_picked_up,gravel_mined,deaths_total,jumps,eyes_used,diamond_picks_crafted,ender_pearls_used,obsidian_placed,diamond_sword_crafted,stone_mined,netherrack_mined,trade_enchanted_book, trade_iron_boots,trade_potion,trade_splash_potion,trade_iron_nugget,trade_ender_pearl,trade_string,trade_quartz,trade_obsidian,trade_crying_obsidian,trade_fire_charge,trade_leather,trade_soul_sand,trade_nether_brick,trade_glowstone_dust,trade_gravel,trade_magma_cream,killed_blaze,killed_chicken,killed_cod,killed_cow,killed_creeper,killed_enderman,killed_endermite,killed_ghast,killed_hoglin,killed_iron_golem,killed_pig,killed_piglin,killed_salmon,killed_sheep,killed_skeleton,killed_spider,killed_witch,killed_wither_skeleton,killed_zombie,eaten_bread,eaten_cooked_beef,eaten_cooked_chicken,eaten_cooked_cod,eaten_cooked_mutton,eaten_cooked_porkchop,eaten_cooked_salmon,eaten_enchanted_golden_apple,eaten_golden_apple,eaten_apple,eaten_rotten_flesh,eaten_golden_carrot,eaten_mushroom_stew,travel_walk_on_water,travel_walk,travel_walk_under_water,travel_swim,travel_boat,travel_sprint,seed,igt_2,date_played_est_2,bastion_type,end_fight_type,real_deaths,frame_eyes,run_id,,,,,,,,,,notes,
5/3/2022 5:00:05,,,Bastion,forest,,,,X,,,,,,,0:24:15,,8,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stables/Treasure,No Vod,0,1,"1,383",FALSE,,,,,,,,,X,
5/3/2022 5:00:04,,,Bastion,forest,,,,X,,,,,,,0:28:45,,8,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6834354408012645303,,,Housing,No Vod,0,2,"1,382",FALSE,,,,,,,,,2100 block blind mesa half of the travel notch in dungeon chest in stronghold couldve 0ed but no blocks unlucky,
5/3/2022 5:00:03,,,Bastion,forest,,,,X,,,,,,,0:24:13,,8,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-576643791212838875,,,Treasure,No Vod,0,0,"1,381",FALSE,,,,,,,,,bottom treasure only overworld was extremely boring and dumb,
5/3/2022 5:00:02,,,Monument,beach,,,,X,,,,,,,0:18:35,,8,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4792071497979887135,,,Monument,No Vod,0,2,"1,380",FALSE,,,,,,,,,monument sub 20 ocean exposed portal room all ocean travel insane nether for monument,
5/3/2022 5:00:01,,,Bastion,giant_tree_taiga,,,,X,,,,,,,0:31:33,,7,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3427006987153181856,,,Housing/Treasure,No Vod,0,0,"1,379",FALSE,,,,,,,,,wack everything whole seed just felt awkward especially the second treasure almost died eye spy,
5/3/2022 5:00:00,,,Bastion,beach,,,,X,,,,,,,0:29:36,,8,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6750538483065334669,,,Stables,No Vod,0,0,"1,378",FALSE,,,,,,,,,traveled 900 blocks for bastion fort first like 500 blind horrible stronghold,
5/2/2022 5:00:08,,,Bastion,taiga,,,,X,,,,,,,0:35:32,,8,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8330801883285634929,,,Housing,No Vod,0,1,"1,377",FALSE,,,,,,,,,fort first smelly seed hit the blind garbage stronghold entered end without wood,
5/2/2022 5:00:07,,,Bastion,forest,,,,X,,,,,,,0:22:46,,8,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5228164072813189753,,,Housing,No Vod,0,0,"1,376",FALSE,,,,,,,,,slime next to portal room ocean non exposed hit the blind but was under ocean so did educated far away,
5/2/2022 5:00:06,,,Bastion,plains,,,,X,,,,,,,0:27:27,,8,19,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1514638640768010440,,,Treasure,No Vod,0,1,"1,375",FALSE,,,,,,,,,X,
5/2/2022 5:00:05,,,Bastion,beach,,,,X,,,,,,,0:27:32,,8,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1994630806936380493,,,Housing/Treasure,No Vod,0,1,"1,374",FALSE,,,,,,,,,0'ed pretty normal besides another fricken treasure,
5/2/2022 5:00:04,,,Bastion,forest,,,,X,,,,,,,0:39:46,,8,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4894694996609907088,,,Housing/Treasure,No Vod,0,2,"1,373",FALSE,,,,,,,,,"only went to 1 treasure but actually had 2 more that i didnt go inside, cool ghast fireball thing at blaze spawner cool spawn 1200 block fort",
5/2/2022 5:00:03,,,Monument,beach,,,,X,,,,,,,0:38:53,,7,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4243923463530892503,,,Monument/Treasure/Treasure/Bridge/Treasure,No Vod,0,1,"1,372",FALSE,,,,,,,,,"blind 1400 1100 at fortress, horrid seed weird stronghold nav tried 0 dragon flew away",
5/2/2022 5:00:02,,,Bastion,plains,,,,X,,,,,,,0:18:03,,8,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316361763215550714,,,Housing,No Vod,0,1,"1,371",FALSE,,,,,,,,,"mineshaft second portal seed portal room from location, went for 0 got stuck in iron bar really cool",
5/2/2022 5:00:01,,,Bastion,taiga,,,,X,,,,,,,0:24:36,,7,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932797274944004557,,,Stables,No Vod,0,2,"1,370",FALSE,,,,,,,,,almost died from axis mined 8 obby for axis,
5/2/2022 5:00:00,,,Bastion,forest,,,,X,,,,,,,0:28:54,,8,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3936852192426148598,,,Treasure/Bridge,No Vod,0,2,"1,369",FALSE,,,,,,,,,only 10 obby from bastion did axis anyway but one obi burned so had to hit another bastion out of way then to axis,
5/1/2022 5:00:03,,,Bastion,plains,,,,X,,,,,,,0:30:43,,9,17,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3450057597884197166,,,Housing,No Vod,0,0,"1,368",FALSE,,,,,,,,,"fort first took 80 years to get to bastion .4 angle change mushroom island mineshaft blind, b2b mineshaft blinds bad stronghold",
5/1/2022 5:00:02,,,Bastion,forest,,,,X,,,,,,,0:28:02,,9,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6408185520309499555,,,Housing,No Vod,0,4,"1,367",FALSE,,,,,,,,,"actually somewhat normal, bad blind and only had blind fort first",
5/1/2022 5:00:01,,,Bastion,plains,,,,X,,,,,,,0:42:27,,8,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3890023653331646869,,,Bridge/Bridge,No Vod,0,1,"1,366",FALSE,,,,,,,,,"21 room stronghold, fort first, 0 pearls from bridge, traveled 2200 blocks for second bastion, blind is a monument trident clown fiesta",
5/1/2022 5:00:00,,,Bastion,beach,,,,X,,,,,,,0:44:38,,7,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5364493608110802269,,,Bridge/Treasure/Treasure,No Vod,0,0,"1,365",FALSE,,,,,,,,,game crash ruined pretty much everything wasnt on pace to sub 40 anyway worst seed ive ever rolled in any challenge,
4/30/2022 5:00:15,,,Bastion,taiga,,,,X,,,,,,,0:27:15,,8,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4513147093372093925,,,Treasure,No Vod,0,2,"1,364",FALSE,,,,,,,,,bottom treasure then top for 20 average otherwise,
4/30/2022 5:00:14,,,Bastion,forest,,,,X,,,,,,,0:23:47,,8,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1999994835106148510,,,Housing,No Vod,0,0,"1,363",FALSE,,,,,,,,,"scary creeper in staircase in ravine for stronghold, everything else kinda normal",
4/30/2022 5:00:13,,,Classic,snowy_tundra,,,,X,,,,,,,0:35:04,,8,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2521130882085052951,,,Classic,No Vod,0,3,"1,362",FALSE,,,,,,,,,"classic off ruined portal plus fortress gold, end game is a complete clown fiesta",
4/30/2022 5:00:12,,,Bastion,plains,,,,X,,,,,,,0:20:41,,8,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1521396870130394461,,,Bridge,No Vod,0,1,"1,361",FALSE,,,,,,,,,ocean non exposed stronghold at y 12,
4/30/2022 5:00:11,,,Bastion,plains,,,,X,,,,,,,0:33:54,,8,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7122625467469015289,,,Stables/Bridge,No Vod,0,2,"1,360",FALSE,,,,,,,,,"30 second penalty becasue accidently put in survival noticed 30 seconds in, double bad stables no triple, fastion at fortress after",
4/30/2022 5:00:10,,,Bastion,dark_forest,,,,X,,,,,,,0:25:04,,8,17,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507229880813627234,,,Treasure,No Vod,0,0,"1,359",FALSE,,,,,,,,,messed around a lot in overworld stronghold under jungle temple fort first,
4/30/2022 5:00:09,,,Bastion,plains,,,,X,,,,,,,0:23:21,,8,19,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9073718320915127019,,,Bridge,No Vod,0,0,"1,358",FALSE,,,,,,,,,Thunder as soon as i killed dragon 700 blind,
4/30/2022 5:00:08,,,Bastion,taiga,,,,X,,,,,,,0:25:29,,8,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7609075445664819581,,,Treasure,No Vod,0,2,"1,357",FALSE,,,,,,,,,top and bottom treasure averarge otherwise bad blind but had axis,
4/30/2022 5:00:07,,,Bastion,forest,,,,X,,,,,,,0:25:35,,8,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7333258726284952388,,,Stables,No Vod,0,1,"1,356",FALSE,,,,,,,,,couldnt find cave forever it was tragic everything else was average,
4/30/2022 5:00:06,,,Bastion,forest,,,,X,,,,,,,0:28:10,,8,17,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414048619550295864,,,Stables,No Vod,0,0,"1,355",FALSE,,,,,,,,,"5 minute end weird stronghold, 9 obby from bastion but ripped one from ruined portal",
4/30/2022 5:00:05,,,Bastion,taiga,,,,X,,,,,,,0:24:23,,8,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5265045650945841405,,,Stables,No Vod,0,2,"1,354",FALSE,,,,,,,,,"crafted slabs in end but didnt matter, pretty average otherwise",
4/30/2022 5:00:04,,,Bastion,dark_forest,,,,X,,,,,,,0:25:56,,8,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389159290462612423,,,Treasure,No Vod,0,1,"1,353",FALSE,,,,,,,,,anchor only one cycle while digging down to starter heard silverfish spawn and went straight to portal only,
4/30/2022 5:00:03,,,Bastion,plains,,,,X,,,,,,,0:29:22,,8,17,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3636938417291781884,,,Treasure/Treasure,No Vod,0,0,"1,352",FALSE,,,,,,,,,mined over 600 netherrack used like 20 gold picks,
4/30/2022 5:00:02,,,Bastion,plains,,,,X,,,,,,,0:28:37,,8,17,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2638105416145826219,,,Bridge,No Vod,0,4,"1,351",FALSE,,,,,,,,,silly end island sketch moment entering stronghold ran to axis coords with 3 obsidian (didnt have enough for axis),
4/30/2022 5:00:01,,,Bastion,forest,,,,X,,,,,,,0:37:50,,7,21,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-757369589961061391,,,Stables/Treasure/Treasure,No Vod,0,4,"1,350",FALSE,,,,,,,,,horrid seed hit 1k blocks out on both axises no fortress  in 32 render from either treasure bastion,
4/30/2022 5:00:00,,,Bastion,beach,,,,X,,,,,,,0:32:04,,9,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8688641226932918556,,,Housing/Stables,No Vod,0,2,"1,349",FALSE,,,,,,,,,"made anvil and renamed pick and axe ""balls"" and ""feinberg"" respectively",
4/29/2022 5:00:15,,,Bastion,forest,,,,X,,,,,,,0:28:47,,8,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-747559443325032172,,,Housing ,No Vod,0,1,"1,348",FALSE,,,,,,,,,15 minute dinner break bastion in a mega wall,
4/29/2022 5:00:14,,,Bastion,beach,,,,X,,,,,,,0:24:17,,8,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7240726257323573687,,,Stables,No Vod,0,1,"1,347",FALSE,,,,,,,,,sick end pearl fort first no bastion in 32 render hit educated,
4/29/2022 5:00:13,,,Bastion,forest,,,,X,,,,,,,0:35:40,,8,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7920522812811619923,,,Bridge,No Vod,0,2,"1,346",FALSE,,,,,,,,,scariest end fight ever,
4/29/2022 5:00:12,,,Bastion,forest,,,,X,,,,,,,0:23:28,,8,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2137705122536592578,,,Stables,No Vod,0,0,"1,345",FALSE,,,,,,,,,"scary enderman moment leaving bastion wack stronghold ,5 angle change",
4/29/2022 5:00:11,,,Bastion,forest,,,,X,,,,,,,0:29:02,,8,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2137705122536592578,,,Bridge,No Vod,0,3,"1,344",FALSE,,,,,,,,,"blinded and used a horse for 1500 blocks, crazy fastion on a 9 minute enter",
4/29/2022 5:00:10,,,Bastion,plains,,,,X,,,,,,,0:36:46,,8,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-696485533894938389,,,Stables,No Vod,0,1,"1,343",FALSE,,,,,,,,,.4 angle change 3rd time in a row 1k out fort bad everything lol,
4/29/2022 5:00:09,,,Bastion,plains,,,,X,,,,,,,0:20:27,,8,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8582445166908364236,,,Bridge,No Vod,0,1,"1,342",FALSE,,,,,,,,,0'ed had sub 20 potential bad stronghold cool nether,
4/29/2022 5:00:08,,,Bastion,forest,,,,X,,,,,,,0:32:21,,8,17,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3505320242343778943,,,Treasure/Treasure,No Vod,0,1,"1,341",FALSE,,,,,,,,,"1k out for axis treasure fastion at fort 2 treasures before that, mined almost 800 netherrack",
4/29/2022 5:00:07,,,Bastion,plains,,,,X,,,,,,,0:27:01,,8,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426092883402111027,,,Treasure/Treasure,No Vod,0,3,"1,340",FALSE,,,,,,,,,"7 tnt buried treasre spawn next to treasure, traded like 803507530 gold scary ocean exposed stronghold",
4/29/2022 5:00:06,,,Bastion,taiga,,,,X,,,,,,,0:28:01,,8,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4211761932805233531,,,Treasure,No Vod,0,0,"1,339",FALSE,,,,,,,,,mapless overworld horrid nether forgot axis did educated scary creeper moment in stronghold,
4/29/2022 5:00:05,,,Bastion,plains,,,,X,,,,,,,0:18:12,,7,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6896065670109817684,,,Housing/Treasure,No Vod,0,0,"1,338",FALSE,,,,,,,,,27 chunk treasure into 26 chunk fortress pearl hung scary moment in treasure,
4/29/2022 5:00:04,,,Bastion,plains,,,,X,,,,,,,0:25:10,,8,17,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5660346606143804331,,,Stables,No Vod,0,1,"1,337",FALSE,,,,,,,,,"0 pearls from good gap stables ran triple after, bad ssv fort, 5 minute dragon with halfbow",
4/29/2022 5:00:03,,,Bastion,swamp,,,,X,,,,,,,0:30:48,,8,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3857104440601044233,,,Treasure,No Vod,0,4,"1,336",FALSE,,,,,,,,,scariest stronghold ever mined 9 obby for axis,
4/29/2022 5:00:02,,,Bastion,jungle,,,,X,,,,,,,0:33:06,,8,19,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3762046744381775110,,,Stables/Housing,No Vod,0,2,"1,335",FALSE,,,,,,,,,"back to back jungles, not enough pearls from stables, no bastion in 32 from fort after first bastion, pearled into crystal trying 0, god apple",
4/29/2022 5:00:01,,,Bastion,jungle,,,,X,,,,,,,0:22:12,,8,17,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6486890961091539620,,,Housing,No Vod,0,3,"1,334",FALSE,,,,,,,,,river exposed portal room wack terrain post blind close structure proximity in nether but all in wall lava housing,
4/29/2022 5:00:00,,,Bastion,plains,,,,X,,,,,,,0:27:55,,8,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5222390151639444,,,Treasure,No Vod,0,2,"1,333",FALSE,,,,,,,,,"nearly died in first overworld, bastion, and stronghold, whole seed felt very challenging, fort first",
4/28/2022 5:00:11,,,Bastion,plains,,,,X,,,,,,,0:19:39,,7,8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Treasure,No Vod,0,0,"1,332",FALSE,,,,,,,,,X,
4/28/2022 5:00:10,,,Bastion,taiga,,,,X,,,,,,,0:26:23,,8,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158042526753072798,,,Housing,No Vod,0,1,"1,331",FALSE,,,,,,,,,no arrows in bastion really good terrain nav and fire res usage,
4/28/2022 5:00:09,,,Bastion,plains,,,,X,,,,,,,0:25:11,,9,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4442796959738502200,,,Stables,No Vod,0,1,"1,330",FALSE,,,,,,,,,very sketchy end game split didnt play for extra food,
4/28/2022 5:00:08,,,Bastion,giant_tree_taiga,,,,X,,,,,,,0:21:24,,8,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1643075730175558851,,,Housing,No Vod,0,1,"1,329",FALSE,,,,,,,,,only ate sus stew really cool looking stronghold library thing,
4/28/2022 5:00:07,,,Bastion,forest,,,,X,,,,,,,0:27:42,,8,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6286844770332375503,,,Stables,No Vod,0,1,"1,328",FALSE,,,,,,,,,"really end triangulation, far portal room",
4/28/2022 5:00:06,,,Bastion,taiga,,,,X,,,,,,,0:25:20,,8,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3580769484628988783,,,Housing,No Vod,0,1,"1,327",FALSE,,,,,,,,,extremely average cave seed blind only,
4/28/2022 5:00:05,,,Bastion,plains,,,,X,,,,,,,0:26:28,,7,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4944858754508328241,,,Treasure,No Vod,0,0,"1,326",FALSE,,,,,,,,,worst played end in over 200 seeds easily shouldve been sub 20,
4/28/2022 5:00:04,,,Bastion,forest,,,,X,,,,,,,0:34:38,,8,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468778556139771782,,,Treasure,No Vod,0,5,"1,325",FALSE,,,,,,,,,just awful nether all around bad seed in general,
4/28/2022 5:00:03,,,Bastion,beach,,,,X,,,,,,,0:22:42,,8,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7805346912371190837,,,Housing,No Vod,0,3,"1,324",FALSE,,,,,,,,,fort first 400 block blind ocean missed perch due to chatting,
4/28/2022 5:00:02,,,Bastion,forest,,,,X,,,,,,,0:26:16,,8,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6928301103585843433,,,Housing,No Vod,0,1,"1,323",FALSE,,,,,,,,,brain farted digdown hella far distance estimation,
4/28/2022 5:00:01,,,Bastion,forest,,,,X,,,,,,,0:29:45,,8,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4647242229468290945,,,Bridge/Treasure,No Vod,0,0,"1,322",FALSE,,,,,,,,,triple travel eye spy on 3rd portal 3rd ring stronghold,
4/28/2022 5:00:00,,,Bastion,forest,,,,X,,,,,,,0:26:09,,8,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5844459810383311821,,,Housing/Stables,No Vod,0,2,"1,321",FALSE,,,,,,,,,"spawned inbetween fortress and housing in a gravel patch in a lava lake, spent 5 extra minutes getting obby for 20",
4/27/2022 5:00:09,,,Bastion,mushroom_fields,,,,X,,,,,,,0:23:32,,8,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8240422821396897998,,,Stables,No Vod,0,1,"1,320",FALSE,,,,,,,,,insane damage one cycle spawn was beautiful close nether structure proximity,
4/27/2022 5:00:08,,,Bastion,forest,,,,X,,,,,,,0:31:22,,8,21,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2979613473179764460,,,Treasure,No Vod,0,1,"1,319",FALSE,,,,,,,,,everything just kinda sucked especially fort first wacky second portal location in mountain,
4/27/2022 5:00:07,,,Bastion,taiga,,,,X,,,,,,,0:19:32,,8,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5504487743703656718,,,Housing,No Vod,0,2,"1,318",FALSE,,,,,,,,,"2.3 axis change at spawner, couldve been faster if not for garbage stronghold",
4/27/2022 5:00:06,,,Monument,beach,,,,X,,,,,,,0:25:55,,8,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4050194569761830436,,,Monument,No Vod,0,1,"1,317",FALSE,,,,,,,,,i dont even know what to say weirdest run like ever,
4/27/2022 5:00:05,,,Bastion,desert,,,,X,,,,,,,0:23:42,,7,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6586772938787198238,,,Stables,No Vod,0,0,"1,316",FALSE,,,,,,,,,spawn in village 9 minute enter awful overworld,
4/27/2022 5:00:04,,,Bastion,beach,,,,X,,,,,,,0:27:44,,9,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364684657450217722,,,Treasure,No Vod,0,3,"1,315",FALSE,,,,,,,,,"ocean exposed portal room under mushroom island, horrible overworld in beginning",
4/27/2022 5:00:03,,,Bastion,plains,,,,X,,,,,,,0:27:31,,8,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6259506521919009953,,,Housing/Treasure,No Vod,0,3,"1,314",FALSE,,,,,,,,,wack ssv fort lava housing,
4/27/2022 5:00:02,,,Bastion,taiga,,,,X,,,,,,,0:29:06,,8,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2631571939185673572,,,Treasure,No Vod,0,1,"1,313",FALSE,,,,,,,,,"very weird one cycle but it worked, no bastion in 32 render from spawn again fort first almost died to magma cube on way to bastion",
